I71,I72,I73,I74,I75
-0.06854838709677419,-2.4073377234242708,-1.8626528692380055,2.6127450980392157,-1.2549019607843137
-0.06048387096774194,-2.4073377234242708,-1.8617121354656632,2.611111111111111,-1.2581699346405228
-0.10080645161290322,-2.4176857949200374,-1.8645343367826905,2.6127450980392157,-1.2467320261437909
-0.1693548387096774,-2.4063969896519284,-1.8523047977422389,2.6127450980392157,-1.2516339869281046
-0.25806451612903225,-2.4111006585136407,-1.8598306679209784,2.6127450980392157,-1.25
-0.3709677419354839,-2.402634054562559,-1.8711194731890874,2.6143790849673203,-1.3202614379084967
-0.47580645161290325,-2.408278457196613,-1.8598306679209784,2.619281045751634,-1.4133986928104576
-0.5725806451612904,-2.4063969896519284,-1.858889934148636,2.622549019607843,-1.4493464052287581
-0.6411290322580645,-2.4045155221072436,-1.8513640639698965,2.6176470588235294,-1.4803921568627452
-0.6895161290322581,-2.4073377234242708,-1.8607714016933208,2.6209150326797386,-1.5049019607843137
-0.7338709677419355,-2.4063969896519284,-1.8692380056444027,2.6176470588235294,-1.4983660130718954
-0.7580645161290323,-2.4063969896519284,-1.8541862652869239,2.6209150326797386,-1.4836601307189543
-0.7701612903225806,-2.398871119473189,-1.8664158043273753,2.6127450980392157,-1.4754901960784315
-0.7782258064516129,-2.400752587017874,-1.865475070555033,2.619281045751634,-1.4754901960784315
-0.7903225806451613,-2.4158043273753527,-1.8617121354656632,2.622549019607843,-1.477124183006536
-0.8024193548387096,-2.408278457196613,-1.8645343367826905,2.6143790849673203,-1.4754901960784315
-0.8145161290322581,-2.4063969896519284,-1.8635936030103482,2.611111111111111,-1.473856209150327
-0.8185483870967742,-2.4101599247412984,-1.8560677328316086,2.6176470588235294,-1.4722222222222223
-0.8145161290322581,-2.405456255879586,-1.8551269990592663,2.619281045751634,-1.4689542483660132
-0.8145161290322581,-2.4035747883349012,-1.8617121354656632,2.6176470588235294,-1.4689542483660132
-0.8225806451612904,-2.4045155221072436,-1.8513640639698965,2.6143790849673203,-1.4705882352941178
-0.8306451612903226,-2.4045155221072436,-1.8504233301975541,2.6127450980392157,-1.473856209150327
-0.8266129032258065,-2.4073377234242708,-1.857008466603951,2.6176470588235294,-1.4722222222222223
-0.8225806451612904,-2.4045155221072436,-1.8532455315145813,2.616013071895425,-1.473856209150327
-0.8225806451612904,-2.4073377234242708,-1.8466603951081844,2.619281045751634,-1.4722222222222223
-0.8266129032258065,-2.4073377234242708,-1.8513640639698965,2.6176470588235294,-1.4722222222222223
-0.8306451612903226,-2.4129821260583255,-1.8494825964252117,2.6143790849673203,-1.4689542483660132
-0.8306451612903226,-2.4158043273753527,-1.8513640639698965,2.6176470588235294,-1.4689542483660132
-0.8266129032258065,-2.412041392285983,-1.8551269990592663,2.619281045751634,-1.4689542483660132
-0.8225806451612904,-2.4111006585136407,-1.8523047977422389,2.619281045751634,-1.4689542483660132
-0.8266129032258065,-2.4176857949200374,-1.8579492003762934,2.616013071895425,-1.4705882352941178
-0.8306451612903226,-2.4148635936030103,-1.8466603951081844,2.607843137254902,-1.473856209150327
-0.8306451612903226,-2.4158043273753527,-1.8579492003762934,2.6127450980392157,-1.4722222222222223
-0.8266129032258065,-2.4186265286923803,-1.8532455315145813,2.6241830065359477,-1.4689542483660132
-0.8185483870967742,-2.425211665098777,-1.8541862652869239,2.6356209150326797,-1.4689542483660132
-0.8266129032258065,-2.4270931326434617,-1.8476011288805267,2.627450980392157,-1.4705882352941178
-0.8306451612903226,-2.4299153339604893,-1.8494825964252117,2.6241830065359477,-1.4705882352941178
-0.8346774193548387,-2.4270931326434617,-1.8476011288805267,2.619281045751634,-1.4689542483660132
-0.8306451612903226,-2.425211665098777,-1.8447789275634996,2.6176470588235294,-1.4689542483660132
-0.8266129032258065,-2.4214487300094074,-1.8476011288805267,2.6176470588235294,-1.4673202614379084
-0.8266129032258065,-2.42238946378175,-1.8532455315145813,2.622549019607843,-1.4673202614379084
-0.8346774193548387,-2.4186265286923803,-1.8504233301975541,2.6323529411764706,-1.4689542483660132
-0.8346774193548387,-2.4129821260583255,-1.8466603951081844,2.642156862745098,-1.4705882352941178
-0.8266129032258065,-2.4073377234242708,-1.8447789275634996,2.630718954248366,-1.4689542483660132
-0.8225806451612904,-2.4101599247412984,-1.8466603951081844,2.6323529411764706,-1.4673202614379084
-0.8225806451612904,-2.3998118532455317,-1.8541862652869239,2.645424836601307,-1.4689542483660132
-0.8266129032258065,-2.400752587017874,-1.8504233301975541,2.6584967320261437,-1.4689542483660132
-0.8306451612903226,-2.3951081843838193,-1.8551269990592663,2.6748366013071894,-1.4656862745098038
-0.8266129032258065,-2.3904045155221074,-1.8466603951081844,2.707516339869281,-1.4673202614379084
-0.8225806451612904,-2.38758231420508,-1.8485418626528691,2.761437908496732,-1.4705882352941178
-0.8185483870967742,-2.385700846660395,-1.8551269990592663,2.8006535947712417,-1.473856209150327
-0.8225806451612904,-2.3866415804327374,-1.8532455315145813,2.8333333333333335,-1.473856209150327
-0.8266129032258065,-2.385700846660395,-1.8523047977422389,2.8627450980392157,-1.4705882352941178
-0.8225806451612904,-2.385700846660395,-1.857008466603951,2.877450980392157,-1.4705882352941178
-0.8185483870967742,-2.389463781749765,-1.8598306679209784,2.8937908496732025,-1.4689542483660132
-0.8145161290322581,-2.3847601128880527,-1.8598306679209784,2.906862745098039,-1.4705882352941178
-0.8145161290322581,-2.392285983066792,-1.8523047977422389,2.9133986928104574,-1.4689542483660132
-0.8185483870967742,-2.39134524929445,-1.8541862652869239,2.9133986928104574,-1.473856209150327
-0.8145161290322581,-2.392285983066792,-1.8635936030103482,2.911764705882353,-1.4754901960784315
-0.8064516129032258,-2.39134524929445,-1.8645343367826905,2.849673202614379,-1.473856209150327
-0.7943548387096774,-2.39134524929445,-1.8673565380997177,2.7254901960784315,-1.4754901960784315
-0.7983870967741935,-2.3979303857008465,-1.8664158043273753,2.584967320261438,-1.477124183006536
-0.7943548387096774,-2.3960489181561617,-1.8664158043273753,2.4379084967320264,-1.4754901960784315
-0.7903225806451613,-2.3960489181561617,-1.8673565380997177,2.303921568627451,-1.477124183006536
-0.7782258064516129,-2.3979303857008465,-1.865475070555033,2.2320261437908497,-1.4803921568627452
-0.7701612903225806,-2.4016933207902165,-1.8682972718720603,2.183006535947712,-1.4787581699346406
-0.7661290322580645,-2.400752587017874,-1.8645343367826905,2.1372549019607843,-1.4803921568627452
-0.7661290322580645,-2.4016933207902165,-1.8635936030103482,2.1176470588235294,-1.4820261437908497
-0.7580645161290323,-2.4045155221072436,-1.8777046095954846,2.1258169934640523,-1.4852941176470589
-0.7459677419354839,-2.405456255879586,-1.8730009407337724,2.1813725490196076,-1.4869281045751634
-0.7298387096774194,-2.4045155221072436,-1.8617121354656632,2.2320261437908497,-1.4869281045751634
-0.7258064516129032,-2.4101599247412984,-1.8758231420507996,2.272875816993464,-1.488562091503268
-0.7217741935483871,-2.4111006585136407,-1.870178739416745,2.323529411764706,-1.4901960784313726
-0.717741935483871,-2.4101599247412984,-1.876763875823142,2.3872549019607843,-1.4901960784313726
-0.7016129032258065,-2.409219190968956,-1.8748824082784572,2.4444444444444446,-1.4901960784313726
-0.6895161290322581,-2.4129821260583255,-1.876763875823142,2.4722222222222223,-1.4901960784313726
-0.6854838709677419,-2.4158043273753527,-1.8758231420507996,2.4722222222222223,-1.4934640522875817
-0.6854838709677419,-2.4176857949200374,-1.883349012229539,2.4705882352941178,-1.4950980392156863
-0.6733870967741935,-2.416745061147695,-1.876763875823142,2.4722222222222223,-1.4934640522875817
-0.6612903225806451,-2.416745061147695,-1.8730009407337724,2.457516339869281,-1.4950980392156863
-0.6532258064516129,-2.4176857949200374,-1.8711194731890874,2.4362745098039214,-1.4950980392156863
-0.6491935483870968,-2.4176857949200374,-1.8739416745061148,2.3856209150326797,-1.4967320261437909
-0.6491935483870968,-2.42238946378175,-1.8730009407337724,2.338235294117647,-1.4950980392156863
-0.6532258064516129,-2.42238946378175,-1.8720602069614298,2.3137254901960786,-1.4918300653594772
-0.6532258064516129,-2.4214487300094074,-1.8730009407337724,2.3006535947712417,-1.4901960784313726
-0.6491935483870968,-2.425211665098777,-1.870178739416745,2.320261437908497,-1.4869281045751634
-0.6532258064516129,-2.4242709313264346,-1.8673565380997177,2.3758169934640523,-1.4820261437908497
-0.6653225806451613,-2.4280338664158045,-1.8673565380997177,2.446078431372549,-1.477124183006536
-0.6774193548387096,-2.4280338664158045,-1.8673565380997177,2.508169934640523,-1.473856209150327
-0.6854838709677419,-2.4242709313264346,-1.8720602069614298,2.5506535947712417,-1.4689542483660132
-0.6895161290322581,-2.4280338664158045,-1.8711194731890874,2.566993464052288,-1.4640522875816993
-0.7016129032258065,-2.425211665098777,-1.8673565380997177,2.581699346405229,-1.4624183006535947
-0.7137096774193549,-2.4280338664158045,-1.8673565380997177,2.5833333333333335,-1.4591503267973855
-0.7258064516129032,-2.4280338664158045,-1.870178739416745,2.5866013071895426,-1.4558823529411764
-0.7338709677419355,-2.4280338664158045,-1.870178739416745,2.59640522875817,-1.4526143790849673
-0.7419354838709677,-2.4261523988711193,-1.8739416745061148,2.599673202614379,-1.4493464052287581
-0.7419354838709677,-2.4261523988711193,-1.8711194731890874,2.5980392156862746,-1.4509803921568627
-0.75,-2.4261523988711193,-1.8720602069614298,2.6013071895424837,-1.4477124183006536
-0.7620967741935484,-2.4261523988711193,-1.8711194731890874,2.6062091503267975,-1.4444444444444444
-0.7620967741935484,-2.4261523988711193,-1.8730009407337724,2.5980392156862746,-1.4444444444444444
-0.7580645161290323,-2.423330197554092,-1.876763875823142,2.59640522875817,-1.4411764705882353
-0.7580645161290323,-2.4270931326434617,-1.8748824082784572,2.5980392156862746,-1.4428104575163399
-0.7620967741935484,-2.423330197554092,-1.8730009407337724,2.599673202614379,-1.4411764705882353
-0.7701612903225806,-2.425211665098777,-1.8748824082784572,2.607843137254902,-1.4379084967320261
-0.7741935483870968,-2.423330197554092,-1.883349012229539,2.6209150326797386,-1.4362745098039216
-0.7701612903225806,-2.423330197554092,-1.878645343367827,2.619281045751634,-1.4395424836601307
-0.7661290322580645,-2.4261523988711193,-1.8720602069614298,2.616013071895425,-1.4411764705882353
-0.7741935483870968,-2.4261523988711193,-1.876763875823142,2.622549019607843,-1.4428104575163399
-0.7741935483870968,-2.420507996237065,-1.8777046095954846,2.6290849673202614,-1.4428104575163399
-0.7782258064516129,-2.4214487300094074,-1.8720602069614298,2.6241830065359477,-1.4444444444444444
-0.7741935483870968,-2.4242709313264346,-1.870178739416745,2.627450980392157,-1.4444444444444444
-0.7701612903225806,-2.4214487300094074,-1.8682972718720603,2.6323529411764706,-1.4444444444444444
-0.7661290322580645,-2.425211665098777,-1.8739416745061148,2.6372549019607843,-1.4444444444444444
-0.7741935483870968,-2.420507996237065,-1.8711194731890874,2.6486928104575163,-1.446078431372549
-0.782258064516129,-2.4242709313264346,-1.8682972718720603,2.661764705882353,-1.446078431372549
-0.7782258064516129,-2.416745061147695,-1.8739416745061148,2.6666666666666665,-1.4477124183006536
-0.7701612903225806,-2.4101599247412984,-1.8664158043273753,2.6633986928104574,-1.4477124183006536
-0.7701612903225806,-2.4073377234242708,-1.8598306679209784,2.6699346405228757,-1.446078431372549
-0.7782258064516129,-2.398871119473189,-1.8645343367826905,2.6862745098039214,-1.4493464052287581
-0.782258064516129,-2.3951081843838193,-1.8682972718720603,2.704248366013072,-1.4477124183006536
-0.7782258064516129,-2.3960489181561617,-1.8626528692380055,2.712418300653595,-1.4493464052287581
-0.7741935483870968,-2.3951081843838193,-1.8730009407337724,2.7140522875816995,-1.4493464052287581
-0.7741935483870968,-2.3960489181561617,-1.8682972718720603,2.7254901960784315,-1.4509803921568627
-0.7782258064516129,-2.4035747883349012,-1.8607714016933208,2.7434640522875817,-1.4509803921568627
-0.782258064516129,-2.3979303857008465,-1.857008466603951,2.7549019607843137,-1.4509803921568627
-0.782258064516129,-2.38758231420508,-1.8551269990592663,2.761437908496732,-1.4509803921568627
-0.7741935483870968,-2.3819379115710255,-1.858889934148636,2.7679738562091503,-1.4509803921568627
-0.7782258064516129,-2.3753527751646284,-1.858889934148636,2.7745098039215685,-1.4542483660130718
-0.782258064516129,-2.3734713076199436,-1.8551269990592663,2.7712418300653594,-1.4558823529411764
-0.7862903225806451,-2.3734713076199436,-1.8551269990592663,2.7826797385620914,-1.457516339869281
-0.7862903225806451,-2.3603010348071494,-1.8607714016933208,2.795751633986928,-1.457516339869281
-0.782258064516129,-2.3621825023518346,-1.8645343367826905,2.803921568627451,-1.4591503267973855
-0.7782258064516129,-2.3584195672624646,-1.870178739416745,2.803921568627451,-1.4591503267973855
-0.782258064516129,-2.3584195672624646,-1.8673565380997177,2.7973856209150325,-1.4607843137254901
-0.7943548387096774,-2.363123236124177,-1.8711194731890874,2.7973856209150325,-1.4607843137254901
-0.7903225806451613,-2.3668861712135465,-1.8720602069614298,2.795751633986928,-1.4624183006535947
-0.7862903225806451,-2.3697083725305736,-1.8777046095954846,2.7908496732026142,-1.4624183006535947
-0.7862903225806451,-2.3800564440263408,-1.8880526810912512,2.781045751633987,-1.4624183006535947
-0.7862903225806451,-2.377234242709313,-1.8852304797742239,2.7794117647058822,-1.4640522875816993
-0.7903225806451613,-2.371589840075259,-1.889934148635936,2.772875816993464,-1.4640522875816993
-0.7903225806451613,-2.3753527751646284,-1.8936970837253058,2.7630718954248366,-1.4624183006535947
-0.7903225806451613,-2.3781749764816555,-1.8861712135465662,2.7630718954248366,-1.4640522875816993
-0.782258064516129,-2.3847601128880527,-1.8955785512699905,2.75,-1.4624183006535947
-0.782258064516129,-2.402634054562559,-1.8880526810912512,2.735294117647059,-1.4607843137254901
-0.7903225806451613,-2.42238946378175,-1.8946378174976481,2.723856209150327,-1.4624183006535947
-0.7943548387096774,-2.4214487300094074,-1.8918156161806208,2.7205882352941178,-1.4624183006535947
-0.7862903225806451,-2.4270931326434617,-1.8927563499529634,2.712418300653595,-1.4607843137254901
-0.782258064516129,-2.4261523988711193,-1.8889934148635936,2.6993464052287583,-1.4591503267973855
-0.782258064516129,-2.4299153339604893,-1.8908748824082784,2.6911764705882355,-1.4591503267973855
-0.7903225806451613,-2.431796801505174,-1.8927563499529634,2.679738562091503,-1.4607843137254901
-0.7983870967741935,-2.4299153339604893,-1.896519285042333,2.6633986928104574,-1.4607843137254901
-0.7903225806451613,-2.4270931326434617,-1.896519285042333,2.665032679738562,-1.4591503267973855
-0.7862903225806451,-2.4327375352775165,-1.8927563499529634,2.665032679738562,-1.4591503267973855
-0.7862903225806451,-2.4327375352775165,-1.8936970837253058,2.6519607843137254,-1.4591503267973855
-0.7903225806451613,-2.428974600188147,-1.896519285042333,2.6486928104575163,-1.4591503267973855
-0.7903225806451613,-2.4299153339604893,-1.8955785512699905,2.638888888888889,-1.4591503267973855
-0.7862903225806451,-2.4270931326434617,-1.9002822201317027,2.6290849673202614,-1.457516339869281
-0.782258064516129,-2.4261523988711193,-1.8936970837253058,2.6209150326797386,-1.4558823529411764
-0.7862903225806451,-2.4270931326434617,-1.898400752587018,2.6241830065359477,-1.4542483660130718
-0.7903225806451613,-2.4308560677328317,-1.9106302916274693,2.6209150326797386,-1.457516339869281
-0.7943548387096774,-2.4242709313264346,-1.9200376293508936,2.6143790849673203,-1.4558823529411764
-0.7903225806451613,-2.4242709313264346,-1.9332079021636877,2.619281045751634,-1.457516339869281
-0.7862903225806451,-2.4261523988711193,-1.9322671683913453,2.6176470588235294,-1.4558823529411764
-0.7862903225806451,-2.4242709313264346,-1.9407337723424272,2.6176470588235294,-1.4526143790849673
-0.7903225806451613,-2.4242709313264346,-1.9350893697083724,2.6094771241830066,-1.4509803921568627
-0.7943548387096774,-2.425211665098777,-1.9068673565380998,2.607843137254902,-1.4509803921568627
-0.7903225806451613,-2.4299153339604893,-1.8428974600188146,2.607843137254902,-1.4493464052287581
-0.7862903225806451,-2.433678269049859,-1.757290686735654,2.6094771241830066,-1.446078431372549
-0.7782258064516129,-2.4421448730009407,-1.6538099717779868,2.6127450980392157,-1.446078431372549
-0.782258064516129,-2.451552210724365,-1.5522107243650047,2.6094771241830066,-1.4509803921568627
-0.7862903225806451,-2.4468485418626527,-1.4854186265286924,2.5915032679738563,-1.4493464052287581
-0.7903225806451613,-2.42238946378175,-1.458137347130762,2.5866013071895426,-1.4428104575163399
-0.782258064516129,-2.405456255879586,-1.4562558795860772,2.6029411764705883,-1.4395424836601307
-0.7782258064516129,-2.3838193791157103,-1.5032925682031986,2.611111111111111,-1.434640522875817
-0.7782258064516129,-2.3160865475070556,-1.5672624647224835,2.6127450980392157,-1.4248366013071896
-0.782258064516129,-2.217309501411101,-1.6095954844778928,2.616013071895425,-1.4183006535947713
-0.782258064516129,-2.116650987770461,-1.6227657572906868,2.616013071895425,-1.4101307189542485
-0.7782258064516129,-1.9840075258701788,-1.5917215428033866,2.619281045751634,-1.4068627450980393
-0.7782258064516129,-1.8692380056444027,-1.6293508936970837,2.6241830065359477,-1.408496732026144
-0.782258064516129,-1.7460018814675446,-1.6688617121354656,2.6258169934640523,-1.4101307189542485
-0.7862903225806451,-1.6528692380056444,-1.6876763875823142,2.6258169934640523,-1.4068627450980393
-0.7862903225806451,-1.6331138287864535,-1.7309501411100658,2.627450980392157,-1.4068627450980393
-0.7862903225806451,-1.651928504233302,-1.7591721542803387,2.6258169934640523,-1.40359477124183
-0.7782258064516129,-1.7215428033866416,-1.7836312323612418,2.6241830065359477,-1.4003267973856208
-0.782258064516129,-1.7958607714016934,-1.8231420507996237,2.616013071895425,-1.4003267973856208
-0.7862903225806451,-1.8626528692380055,-1.8617121354656632,2.6143790849673203,-1.4068627450980393
-0.7903225806451613,-1.9303857008466605,-1.870178739416745,2.6241830065359477,-1.4166666666666667
-0.7862903225806451,-2.0206961429915333,-1.8842897460018815,2.627450980392157,-1.4264705882352942
-0.7782258064516129,-2.0677328316086547,-1.881467544684854,2.6323529411764706,-1.434640522875817
-0.7782258064516129,-2.1241768579492004,-1.8852304797742239,2.6258169934640523,-1.4444444444444444
-0.7862903225806451,-2.1787394167450613,-1.8871119473189089,2.6209150326797386,-1.457516339869281
-0.7903225806451613,-2.226716839134525,-1.8918156161806208,2.619281045751634,-1.4607843137254901
-0.782258064516129,-2.277516462841016,-1.8993414863593603,2.619281045751634,-1.4591503267973855
-0.7782258064516129,-2.331138287864534,-1.896519285042333,2.622549019607843,-1.4591503267973855
-0.7782258064516129,-2.3697083725305736,-1.8955785512699905,2.6209150326797386,-1.4607843137254901
-0.782258064516129,-2.38758231420508,-1.8974600188146755,2.611111111111111,-1.4591503267973855
-0.7862903225806451,-2.3932267168391346,-1.8946378174976481,2.6062091503267975,-1.457516339869281
-0.7862903225806451,-2.3960489181561617,-1.8946378174976481,2.6094771241830066,-1.4591503267973855
-0.7782258064516129,-2.4016933207902165,-1.8974600188146755,2.6127450980392157,-1.4591503267973855
-0.7782258064516129,-2.402634054562559,-1.896519285042333,2.622549019607843,-1.4607843137254901
-0.782258064516129,-2.4045155221072436,-1.898400752587018,2.6176470588235294,-1.4607843137254901
-0.7862903225806451,-2.400752587017874,-1.90310442144873,2.6094771241830066,-1.4607843137254901
-0.7862903225806451,-2.4016933207902165,-1.9040451552210724,2.607843137254902,-1.4591503267973855
-0.7782258064516129,-2.405456255879586,-1.9059266227657572,2.6127450980392157,-1.4591503267973855
-0.7741935483870968,-2.4035747883349012,-1.896519285042333,2.607843137254902,-1.4591503267973855
-0.7782258064516129,-2.4073377234242708,-1.8993414863593603,2.616013071895425,-1.4607843137254901
-0.7862903225806451,-2.405456255879586,-1.8936970837253058,2.6176470588235294,-1.4705882352941178
-0.7862903225806451,-2.4063969896519284,-1.8955785512699905,2.6143790849673203,-1.4836601307189543
-0.7782258064516129,-2.405456255879586,-1.8993414863593603,2.6127450980392157,-1.5
-0.7741935483870968,-2.405456255879586,-1.9021636876763877,2.607843137254902,-1.511437908496732
-0.7782258064516129,-2.405456255879586,-1.90310442144873,2.6062091503267975,-1.5163398692810457
-0.7862903225806451,-2.408278457196613,-1.90310442144873,2.6029411764705883,-1.5
-0.7862903225806451,-2.4045155221072436,-1.90310442144873,2.6013071895424837,-1.4705882352941178
-0.7782258064516129,-2.4073377234242708,-1.90310442144873,2.6062091503267975,-1.4477124183006536
-0.7741935483870968,-2.4016933207902165,-1.9059266227657572,2.6094771241830066,-1.4019607843137254
-0.7782258064516129,-2.4045155221072436,-1.90310442144873,2.607843137254902,-1.3284313725490196
-0.782258064516129,-2.405456255879586,-1.9049858889934148,2.6029411764705883,-1.2630718954248366
-0.782258064516129,-2.4035747883349012,-1.8946378174976481,2.604575163398693,-1.2303921568627452
-0.7782258064516129,-2.400752587017874,-1.9040451552210724,2.604575163398693,-1.2450980392156863
-0.7741935483870968,-2.4063969896519284,-1.9068673565380998,2.607843137254902,-1.238562091503268
-0.7782258064516129,-2.405456255879586,-1.9106302916274693,2.6143790849673203,-1.2401960784313726
-0.782258064516129,-2.402634054562559,-1.9059266227657572,2.6094771241830066,-1.2434640522875817
-0.7862903225806451,-2.405456255879586,-1.9134524929444967,2.599673202614379,-1.2745098039215685
-0.782258064516129,-2.400752587017874,-1.9125117591721543,2.5980392156862746,-1.3725490196078431
-0.7782258064516129,-2.4063969896519284,-1.9106302916274693,2.5915032679738563,-1.4362745098039216
-0.7782258064516129,-2.4063969896519284,-1.909689557855127,2.5898692810457518,-1.4673202614379084
-0.782258064516129,-2.408278457196613,-1.9153339604891815,2.593137254901961,-1.5016339869281046
-0.782258064516129,-2.409219190968956,-1.9134524929444967,2.6013071895424837,-1.5081699346405228
-0.782258064516129,-2.405456255879586,-1.9172154280338665,2.6013071895424837,-1.4950980392156863
-0.7741935483870968,-2.409219190968956,-1.9190968955785512,2.599673202614379,-1.4852941176470589
-0.7782258064516129,-2.4111006585136407,-1.9256820319849484,2.599673202614379,-1.4787581699346406
-0.782258064516129,-2.4129821260583255,-1.9266227657572907,2.6094771241830066,-1.4803921568627452
-0.7862903225806451,-2.4129821260583255,-1.9256820319849484,2.6143790849673203,-1.477124183006536
-0.7862903225806451,-2.4111006585136407,-1.9209783631232362,2.6062091503267975,-1.4722222222222223
-0.7782258064516129,-2.4148635936030103,-1.9275634995296331,2.611111111111111,-1.4754901960784315
-0.7741935483870968,-2.4158043273753527,-1.9266227657572907,2.607843137254902,-1.477124183006536
-0.7782258064516129,-2.42238946378175,-1.9219190968955786,2.6029411764705883,-1.4754901960784315
-0.7862903225806451,-2.416745061147695,-1.9247412982126058,2.6013071895424837,-1.4722222222222223
-0.782258064516129,-2.4214487300094074,-1.9172154280338665,2.6094771241830066,-1.473856209150327
-0.7782258064516129,-2.416745061147695,-1.922859830667921,2.6127450980392157,-1.473856209150327
-0.7741935483870968,-2.4186265286923803,-1.9153339604891815,2.6127450980392157,-1.473856209150327
-0.7782258064516129,-2.4186265286923803,-1.9190968955785512,2.6094771241830066,-1.4722222222222223
-0.782258064516129,-2.4158043273753527,-1.9068673565380998,2.604575163398693,-1.4754901960784315
-0.7782258064516129,-2.413922859830668,-1.9087488240827846,2.6062091503267975,-1.473856209150327
-0.7701612903225806,-2.4111006585136407,-1.9087488240827846,2.6062091503267975,-1.473856209150327
-0.7701612903225806,-2.409219190968956,-1.8974600188146755,2.604575163398693,-1.4754901960784315
-0.7741935483870968,-2.409219190968956,-1.8974600188146755,2.6094771241830066,-1.473856209150327
-0.782258064516129,-2.4016933207902165,-1.8955785512699905,2.616013071895425,-1.4722222222222223
-0.782258064516129,-2.394167450611477,-1.8946378174976481,2.6143790849673203,-1.473856209150327
-0.7741935483870968,-2.389463781749765,-1.8880526810912512,2.616013071895425,-1.4722222222222223
-0.7701612903225806,-2.388523047977422,-1.8936970837253058,2.622549019607843,-1.4705882352941178
-0.7741935483870968,-2.3819379115710255,-1.8918156161806208,2.6290849673202614,-1.4705882352941178
-0.7782258064516129,-2.3800564440263408,-1.8918156161806208,2.6258169934640523,-1.4705882352941178
-0.7782258064516129,-2.374412041392286,-1.889934148635936,2.6241830065359477,-1.4705882352941178
-0.7741935483870968,-2.3706491063029165,-1.8852304797742239,2.6209150326797386,-1.4722222222222223
-0.7701612903225806,-2.3725305738476012,-1.8871119473189089,2.6323529411764706,-1.4689542483660132
-0.7701612903225806,-2.3697083725305736,-1.889934148635936,2.6486928104575163,-1.4705882352941178
-0.7701612903225806,-2.371589840075259,-1.883349012229539,2.650326797385621,-1.4705882352941178
-0.7701612903225806,-2.3706491063029165,-1.8908748824082784,2.656862745098039,-1.4722222222222223
-0.7620967741935484,-2.371589840075259,-1.8955785512699905,2.665032679738562,-1.4689542483660132
-0.7540322580645161,-2.367826904985889,-1.8861712135465662,2.665032679738562,-1.4673202614379084
-0.75,-2.3753527751646284,-1.8880526810912512,2.6552287581699345,-1.4689542483660132
-0.7540322580645161,-2.374412041392286,-1.8927563499529634,2.6437908496732025,-1.4722222222222223
-0.7540322580645161,-2.3734713076199436,-1.8908748824082784,2.645424836601307,-1.4722222222222223
-0.7540322580645161,-2.3734713076199436,-1.8918156161806208,2.6633986928104574,-1.4722222222222223
-0.75,-2.3697083725305736,-1.889934148635936,2.679738562091503,-1.4722222222222223
-0.7459677419354839,-2.3781749764816555,-1.8852304797742239,2.6862745098039214,-1.4722222222222223
-0.75,-2.379115710253998,-1.8880526810912512,2.6715686274509802,-1.4722222222222223
-0.75,-2.3762935089369708,-1.8852304797742239,2.6699346405228757,-1.4722222222222223
-0.7419354838709677,-2.3753527751646284,-1.8927563499529634,2.668300653594771,-1.4754901960784315
-0.7258064516129032,-2.382878645343368,-1.883349012229539,2.6552287581699345,-1.4754901960784315
-0.7217741935483871,-2.3800564440263408,-1.889934148635936,2.6372549019607843,-1.4754901960784315
-0.7298387096774194,-2.3847601128880527,-1.8871119473189089,2.633986928104575,-1.4754901960784315
-0.7379032258064516,-2.379115710253998,-1.8918156161806208,2.630718954248366,-1.4754901960784315
-0.7338709677419355,-2.3800564440263408,-1.8936970837253058,2.6209150326797386,-1.477124183006536
-0.7258064516129032,-2.3800564440263408,-1.8908748824082784,2.6029411764705883,-1.477124183006536
-0.7217741935483871,-2.380997177798683,-1.896519285042333,2.599673202614379,-1.477124183006536
-0.7258064516129032,-2.3847601128880527,-1.898400752587018,2.593137254901961,-1.4787581699346406
-0.7258064516129032,-2.3847601128880527,-1.8974600188146755,2.5898692810457518,-1.4787581699346406
-0.7298387096774194,-2.3838193791157103,-1.8946378174976481,2.5898692810457518,-1.4787581699346406
-0.7338709677419355,-2.3847601128880527,-1.916274694261524,2.5866013071895426,-1.4787581699346406
-0.7379032258064516,-2.3904045155221074,-1.896519285042333,2.593137254901961,-1.4787581699346406
-0.7540322580645161,-2.39134524929445,-1.9087488240827846,2.5915032679738563,-1.4820261437908497
-0.7701612903225806,-2.389463781749765,-1.9106302916274693,2.584967320261438,-1.4820261437908497
-0.7782258064516129,-2.3932267168391346,-1.90310442144873,2.588235294117647,-1.4836601307189543
-0.7701612903225806,-2.38758231420508,-1.9125117591721543,2.584967320261438,-1.4820261437908497
-0.7701612903225806,-2.394167450611477,-1.9068673565380998,2.5751633986928106,-1.4852941176470589
-0.7741935483870968,-2.3932267168391346,-1.9125117591721543,2.5506535947712417,-1.488562091503268
-0.7782258064516129,-2.3951081843838193,-1.9219190968955786,2.5245098039215685,-1.4918300653594772
-0.7741935483870968,-2.394167450611477,-1.9181561618062088,2.508169934640523,-1.4918300653594772
-0.7741935483870968,-2.396989651928504,-1.9256820319849484,2.522875816993464,-1.4918300653594772
-0.7741935483870968,-2.394167450611477,-1.9087488240827846,2.5588235294117645,-1.4934640522875817
-0.7701612903225806,-2.396989651928504,-1.911571025399812,2.5915032679738563,-1.4934640522875817
